gama1,gama2,beta1,beta2,N1,N2,mn,Fn,kesai,an,E,nu,Pmax,a_len
3.269467658241644,2.760509899144788,-5.434062509981398,-20.037607508008087,18,67,3.383352037450873,90168.94327805536,-5.747304717637571,24.16291782070357,205094.92279505634,0.3764355640408863,1882.0094609515525,35.046930122800994
4.317125401975154,3.6562603951238053,6.051718777075443,27.579245024411257,30,40,4.970989761090742,66288.27614496902,5.461813211932615,19.66176428065247,205788.37310239853,0.23694026020820022,1277.1856768623104,33.24412697136494
3.908322956124299,5.204396881189982,-14.812599298135082,5.715844012280797,36,65,4.116877091184916,29054.23533366598,8.948157268695827,24.635871023040533,193570.79711936548,0.21095688581137917,919.9686040484136,19.421802508445385
1.0280737296152613,2.5129912834880788,21.178565821857717,0.09716667736366702,33,42,3.6052521218375304,90896.02374517366,0.7988170885960493,23.51519320010269,192213.1625098385,0.3871321522774921,1175.265427004627,60.76802973463032
2.6445014130045035,6.704845297175863,24.46399890136219,-3.164514267309592,28,61,7.903569338615366,22847.392742882137,3.291418342876815,19.78998400500483,207906.09262673865,0.2852640483132256,499.1347272598723,41.57359698818022
2.4386868994015494,4.908957014934052,18.28554905974704,-17.77608321499468,29,56,3.243569431812889,21385.782229075776,1.6114917996981468,20.933814645389695,198667.81213615777,0.23687382595221051,760.05014888281,36.653220457827565
3.490663281435807,7.440613408561278,18.468106395092057,12.236419694661663,32,51,7.58667999832077,32520.756559335987,-1.1660699477540746,20.12373987027319,182489.4364089871,0.32898232923091986,514.9810430997868,54.91049921701151
0.788395783512972,2.5529210264892552,17.80038789786284,-14.078397272250845,17,69,3.0144813894274796,63791.03191378158,6.65947709319407,24.07284560446751,219812.7474029316,0.23043289673464237,1872.224909648712,26.678448655041382
4.802027721135752,4.48666592470502,-7.907923593655706,-2.7349073173457974,39,50,3.4622124720696057,45845.599627034775,-7.689078503417778,18.243214144708865,193379.71223223952,0.21726793965000135,1474.6480044594653,20.758603185049747
3.8599962439931543,6.4785264459521406,-0.03503383944739724,-26.32047308747666,34,46,5.7959496121206255,56678.2091257097,0.18335972671595968,24.317568094329268,212923.65021908312,0.3457483981709053,704.3850816914843,61.98315495376351
4.174175155115434,7.8157572143666885,-7.516397410782702,-17.91303591403713,25,55,3.329079102554884,84434.99602306484,6.523819449366172,23.50397291542038,214178.8173831802,0.20093936148501554,1732.570623231676,30.264081787202805
4.331728495974747,6.912079822990768,20.242582246987006,1.2208304360565378,34,74,7.0044886558182595,89611.5201579742,-6.370619753588063,23.61202839033733,211601.18175107706,0.2642908308646281,896.9816506182494,42.551907707734955
1.9482134866599483,5.473201094136318,-14.322860896084688,-4.397947570839477,26,73,3.862231285068608,42898.66082188766,-3.810789087424559,20.870611314725927,194703.295976237,0.21392538507978168,965.8664157464788,39.19481721322957
4.387748177656726,3.3250230632000775,-4.719991301883223,-26.14007072465737,25,50,7.879105147366525,43390.2642553145,-5.311766677167426,20.379580814672146,194658.1061939022,0.21849189673950825,739.5052093427845,37.68055264656027
0.9121491168442364,5.832855975532567,-13.578023069097817,-27.388568062738376,24,76,2.842513927016525,60462.29890493679,9.396580526841873,19.143074856330376,218370.8643732031,0.2027612920083992,1973.459865049327,21.182251457902954
4.155339296847251,7.523521264400027,23.313406825313876,-10.505891053951917,26,66,4.4198395827734664,16062.45193240164,1.4784746292045945,18.10672989763368,195260.849996027,0.29980346069984215,631.6988048957829,34.843484999280534
2.028129676218952,6.141679218980253,25.988354460809013,-13.798024437987902,29,80,7.833262649671369,69315.23703772333,-5.9205090384625105,23.617966656171056,213757.18837835113,0.36133359688231004,747.9695875898271,43.72774835755044
1.9660855531733943,7.735458038692778,-4.815089426100467,-19.606079192794894,21,87,3.5134327178118507,89607.65506045242,-4.211089644516475,18.917508403923097,204328.47136169928,0.34768189794050597,1622.0435420685144,46.26955221896156
4.409246027950485,5.42962624160759,24.974436795581312,-14.27139278474524,19,80,7.009316533505858,99885.63733222488,-1.2299967005723182,24.9085859457625,208738.85352144766,0.37934594047871545,838.1819180402999,75.431556947048
